"simul_idx","up_dw","low_dw","up_t_test","low_t_test","up_catoni","low_catoni","up_cheby","low_cheby"
301,4.46280799865048,1.79973613479189,3.93105170910416,2.66724414333932,4.07832563667895,2.42821510279074,4.29914792622174,2.29914792622174
302,4.13478503308422,1.45965969803765,3.33086597611757,1.91208041171241,3.48968062186748,1.83957008797927,3.62147319391499,1.62147319391499
303,4.32625155569308,1.65131792694949,3.94562107170958,2.46502825052962,3.97072374889339,2.32061321500517,4.2053246611196,2.2053246611196
304,3.55304831169623,1.34054321581127,3.04424707142639,2.14353060969631,3.42754364436003,1.77743311047181,3.59388884056135,1.59388884056135
305,4.01281490142581,1.35182402718445,3.35033432917721,2.05117063624529,3.52997023374788,1.87985969985967,3.70075248271125,1.70075248271125
306,3.94207829009297,1.56021504209232,3.31255553689002,2.38966729820942,3.68048737232971,2.0303768384415,3.85111141754972,1.85111141754972
307,4.53718559751251,1.85279603427719,3.79105199853305,2.75591680672323,4.08643508431102,2.4363245504228,4.27348440262814,2.27348440262814
308,4.23020843348518,1.5494643018939,3.95545257549443,1.97608555550719,3.80081444741621,2.15070391352799,3.96576906550081,1.96576906550081
309,3.87895305120262,1.46354537164435,3.11021407891187,2.15293154996334,3.44317224077036,1.79306170688214,3.6315728144376,1.6315728144376
310,4.0713372350038,1.63353707130459,3.42988482831242,2.45374805874719,3.77261910190343,2.12250856801522,3.9418164435298,1.9418164435298
311,4.6024411964482,1.99415376826608,4.67309365115485,2.55835385469895,4.3093893895917,2.65927885570348,4.6157237529269,2.6157237529269
312,4.45009912779569,1.76742175077018,3.64317567192963,2.25368455836529,3.8302355850174,2.18012505112919,3.94843011514746,1.94843011514746
313,4.42023903201484,2.19043577481407,3.75196618001504,2.93146332110561,4.16938177770343,2.51927124381522,4.34171475056032,2.34171475056032
314,4.18872488258607,1.47900434550911,3.39464901508001,2.2377434183037,3.64513278428813,1.99502225039991,3.81619621669185,1.81619621669185
315,4.65878625443646,2.22825723876443,5.43154406314449,2.76202341362185,4.59879231130087,2.94868177741265,5.09678373838317,3.09678373838317
316,3.68420642299035,0.997647156655771,2.94088663714944,1.76591398947236,3.17569193818867,1.52558140430045,3.3534003133109,1.3534003133109
317,4.34711252139706,1.68008355514204,3.71152979748966,2.57292991663283,3.93961577481519,2.28950524092697,4.14222985706125,2.14222985706125
318,4.43128088394794,1.89164282936017,3.78333707217658,2.66822236884889,4.02606273671694,2.37595220282873,4.22577972051274,2.22577972051274
319,4.93034307260615,2.21849802754283,4.13234923534808,2.95363539627079,4.37697048611337,2.72685995222516,4.54299231580944,2.54299231580944
320,4.64501003951721,1.94717637065684,4.08449668236206,2.66964103999331,4.17670073474473,2.52659020085652,4.37706886117768,2.37706886117768
