"","simul_idx","up_dw","low_dw","t_dw","up_dw_x1_to_xn","low_dw_x1_to_xn","t_dw_x1_to_xn","up_dw_x1_to_xn_tails","low_dw_x1_to_xn_tails","t_dw_x1_to_xn_tails","up_t_test","low_t_test","t_t_test"
"1",1,0.576055300525251,0.30988000871239,0.814092397689819,0.576042618264403,0.309882980959907,0.352872610092163,0.630866114666638,0.309882980959907,0.352872610092163,0.522675016099839,0.357673541751277,0.00142931938171387
"2",2,0.614844554460825,0.347154226060198,0.980074882507324,0.614836654458241,0.34716754098856,0.364498853683472,0.669675407739347,0.34716754098856,0.364498853683472,0.563087426310562,0.396990477659754,0.00122332572937012
"3",3,0.576038643337351,0.309781140366155,0.869377136230469,0.576030169210482,0.309799230995352,0.36255955696106,0.630875967308135,0.309799230995352,0.36255955696106,0.522626676083562,0.357598468558751,0.00115132331848145
"4",4,0.708445266269731,0.443536095886486,0.739369630813599,0.708428814121585,0.443544666906229,0.434433460235596,0.763260569484041,0.443544666906229,0.434433460235596,0.661690432017216,0.497622629107488,0.00204658508300781
"5",5,0.566175865303565,0.30063882328374,0.751362323760986,0.566158638299838,0.300651698490666,0.477582693099976,0.620996742931258,0.300651698490666,0.477582693099976,0.512432246077527,0.347909222686877,0.00194549560546875
"6",6,0.717442305813282,0.453324401916472,0.755090713500977,0.717423269234309,0.453332913635796,0.432238578796387,0.772254937120479,0.453332913635796,0.432238578796387,0.67121782034168,0.507725699254778,0.00136017799377441
"7",7,0.643291496233946,0.375507217058462,0.768513202667236,0.643274794131861,0.37551477014284,0.433889865875244,0.698105047899443,0.37551477014284,0.433889865875244,0.592920758408206,0.426831820130956,0.00121545791625977
"8",8,0.690252926445619,0.42399378771273,0.954548835754395,0.690250561720817,0.424006834997822,0.467194080352783,0.745088920191234,0.424006834997822,0.467194080352783,0.642453080068177,0.477391439918979,0.00157952308654785
"9",9,0.634059660622771,0.366190291556078,0.867705583572388,0.63404031078169,0.366195805049593,0.351687669754028,0.688867555871809,0.366195805049593,0.351687669754028,0.583226711575047,0.417031995510955,0.00119638442993164
"10",10,0.566225202841317,0.300618123447683,0.76347541809082,0.56620993591724,0.300625902601677,0.37212061882019,0.621040523168643,0.300625902601677,0.37212061882019,0.512452589723233,0.34791678566297,0.00122404098510742
"11",11,0.671632057362353,0.404518115227678,0.828842878341675,0.67162251770096,0.404529921852229,0.461443662643433,0.726459046026187,0.404529921852229,0.461443662643433,0.622778733120307,0.457153830499889,0.00174784660339355
"12",12,0.652874467003055,0.385174787454974,0.798619985580444,0.652861931017718,0.385177265190885,0.489035844802856,0.70768469794722,0.385177265190885,0.489035844802856,0.603022639664178,0.436945125933238,0.000191211700439453
"13",13,0.624394380995983,0.356518604180334,0.916755676269531,0.624381831541281,0.356523765325989,0.501174211502075,0.679208556869773,0.356523765325989,0.501174211502075,0.573080511208499,0.406864695593158,0.000174999237060547
"14",14,0.70856775293713,0.443650005343104,0.824203252792358,0.708560056306376,0.443655531616247,0.437641859054565,0.763387320248207,0.443655531616247,0.437641859054565,0.661811016313743,0.49774940026362,0.000192642211914062
"15",15,0.7266640595108,0.463432637494091,0.658277750015259,0.726657592824235,0.463438173167568,0.361267328262329,0.781484870632854,0.463438173167568,0.361267328262329,0.680981300896949,0.518146531486872,0.000175952911376953
"16",16,0.662097405238715,0.39463976928039,0.786918163299561,0.662086919376889,0.394648190379233,0.373641014099121,0.716918453585367,0.394648190379233,0.373641014099121,0.612726727427465,0.446850198912514,0.000255107879638672
"17",17,0.575799673642049,0.309567513735896,0.639743089675903,0.575778810189636,0.309573807010278,0.356895446777344,0.630607205563943,0.309573807010278,0.356895446777344,0.522403299824079,0.357349235464376,0.000180244445800781
"18",18,0.586016055779986,0.3193291266583,0.717731952667236,0.58600067527183,0.31933232808498,0.566928863525391,0.640824509744898,0.31933232808498,0.566928863525391,0.532969240140893,0.367707609553457,0.000178098678588867
"19",19,0.605180968145164,0.337711484731131,0.565390586853027,0.605166161020748,0.337716591052839,0.502521753311157,0.659992805476367,0.337716591052839,0.502521753311157,0.552968564741995,0.387062314196976,0.00017547607421875
"20",20,0.595461119389144,0.328309935739149,0.60163426399231,0.595438632931,0.328317850278212,0.568910360336304,0.650269419894027,0.328317850278212,0.568910360336304,0.542841354238017,0.377138233784489,0.000239372253417969
"21",21,0.652637199824121,0.384964650609282,0.606323003768921,0.652628871774152,0.384975111596385,0.399555444717407,0.707463415098794,0.384975111596385,0.399555444717407,0.602747517992051,0.436747397962453,0.000173807144165039
"22",22,0.699213001732231,0.433538382350638,0.680270671844482,0.699207056779376,0.433545167413877,0.355005264282227,0.754036178390072,0.433545167413877,0.355005264282227,0.651922145465026,0.487281715183551,0.000174522399902344
"23",23,0.643231954363621,0.375411947769393,0.759668588638306,0.64322031256201,0.37542085324316,0.496012687683105,0.698052561290221,0.37542085324316,0.496012687683105,0.592867622875569,0.426724790756898,0.000217914581298828
"24",24,0.662246598338449,0.394743635971774,0.751237869262695,0.662228163563983,0.394754597483121,0.571389675140381,0.717063441217352,0.394754597483121,0.571389675140381,0.612913430419178,0.446927887274745,0.000180244445800781
"25",25,0.614944544358739,0.347203890540796,0.580208539962769,0.614930251021509,0.347207749312377,0.43403959274292,0.66975505516885,0.347207749312377,0.43403959274292,0.563194412263737,0.397049140793123,0.000245809555053711
"26",26,0.633916920151957,0.366082471518063,0.641883611679077,0.633904309439686,0.366099979024754,0.3735511302948,0.688749247351321,0.366099979024754,0.3735511302948,0.583101625143283,0.416897403374328,0.000173568725585938
"27",27,0.74470004846602,0.483562537757598,0.790311098098755,0.744687790135748,0.483571403408352,0.398211240768433,0.799519980119529,0.483571403408352,0.398211240768433,0.700136015102652,0.538815663619622,0.000242233276367188
"28",28,0.652975475261221,0.385249816870959,0.579727172851562,0.652968111665574,0.385258584360973,0.433560132980347,0.707800156848742,0.385258584360973,0.433560132980347,0.603138162244132,0.437015771180476,0.000241518020629883
"29",29,0.614920277731302,0.347235244682387,0.661800861358643,0.614912532869041,0.347249909550031,0.419816017150879,0.669753277496531,0.347249909550031,0.419816017150879,0.563153512654024,0.397095903792135,0.000174999237060547
"30",30,0.671327124210855,0.404097064727551,0.829957246780396,0.671312543640234,0.404103717568394,0.492994785308838,0.726141469424599,0.404103717568394,0.492994785308838,0.622459033094503,0.456711621383586,0.000180482864379883
"31",31,0.63399129449709,0.366088397539559,0.583088397979736,0.633971309146949,0.366096884584281,0.356317281723022,0.688802940634682,0.366096884584281,0.356317281723022,0.583157368091944,0.416921500548764,0.000180482864379883
"32",32,0.605416445849964,0.337998038231355,0.7822425365448,0.605405281607953,0.338001658744399,0.434948921203613,0.660229734291135,0.338001658744399,0.434948921203613,0.553227506204321,0.387359284099577,0.000175237655639648
"33",33,0.5363093172712,0.273117716868882,0.674502849578857,0.536274118137845,0.273119992129282,0.564724922180176,0.591096586388079,0.273119992129282,0.564724922180176,0.481610385230064,0.318754031107654,0.000242233276367188
"34",34,0.717589601889284,0.453471910785964,0.665899276733398,0.717582533628854,0.453484946476109,0.493064403533936,0.772420874995127,0.453484946476109,0.493064403533936,0.671347657144266,0.507906961834954,0.000374078750610352
"35",35,0.614795897139367,0.347128123023885,0.713617324829102,0.614781719972813,0.347133501936141,0.579914808273315,0.669608766537039,0.347133501936141,0.579914808273315,0.563015955057386,0.396989215912293,0.000268459320068359
"36",36,0.643353056788787,0.375509248553479,0.669299602508545,0.643347390834309,0.375530001936315,0.417818307876587,0.698197116860352,0.375530001936315,0.417818307876587,0.593014087223457,0.426805497720126,0.000252485275268555
