"simul_idx","up_dw","low_dw","up_t_test","low_t_test","up_catoni","low_catoni","up_cheby","low_cheby"
401,5.09736839312328,1.32565719064,4.30555434761896,2.28551866967774,4.73335862210275,1.80863301216059,4.87667533873254,1.71439767856416
402,4.7358462031091,1.08899126104427,3.89011636470996,2.17737009431515,4.45713891406289,1.53241330412073,4.61488205959674,1.45260439942836
403,5.55845595412415,1.78391822513976,4.64863301740831,2.8473524562632,5.19369004713067,2.26896443718851,5.32913156691994,2.16685390675156
404,5.26764596294681,1.52932627359772,4.70213357481225,2.20375396734393,4.86789606825023,1.94317045830807,5.03408260116228,1.8718049409939
405,4.9766880512221,1.36226750855601,4.76860005150311,2.1708294169838,4.78113043416321,1.85640482422105,5.05085356432764,1.88857590415926
406,4.0096332924578,0.19740942738368,3.25001337935715,1.11898667446703,3.61563420680106,0.690908596858902,3.76563885699628,0.6033611968279
407,4.61877287556784,1.27481533619616,3.80161315202072,2.42664144101486,4.57552550999522,1.65079990005306,4.69526612660198,1.5329884664336
408,4.86705074323394,1.60066054542687,4.08501600306868,2.71543379548123,4.87203089325552,1.94730528331336,4.98136372935914,1.81908606919076
409,3.26585542568652,-0.215637356519902,3.03288123952557,-1.10913777345385,2.83831526745891,-0.0864103424832474,2.54301056312005,-0.619267097048329
410,4.89964451613772,1.11582808785013,4.14763423140777,1.63295312529551,4.39766267089546,1.47293706095329,4.47143250843583,1.30915484826745
411,4.14793483213378,1.11066225064086,3.2616448068107,1.86157122886768,4.01480910505888,1.09008349511672,4.14274684792338,0.980469187755
412,3.88686843413238,0.219901471692376,2.97785353266278,0.725349854400656,3.37870745278715,0.453981842844989,3.43274052361591,0.270462863447528
413,4.12693350507895,1.22496096271987,3.40035081530469,2.01596793239592,4.17188536665157,1.24715975670941,4.28929820393449,1.12702054376611
414,4.50580943972409,0.970408166845063,3.46989258240368,1.90778554677304,4.14729848436551,1.22257287442334,4.26997789467255,1.10770023450417
415,3.87766174040612,0.993028001615145,3.32563385889228,1.87779922479096,4.06866074199973,1.14393513205757,4.18285537192581,1.02057771175743
416,3.69623415193629,0.44303375585294,2.84819433680547,1.66447678703654,3.70361344484106,0.778887834898897,3.83747439200519,0.675196731836816
417,5.44457796581466,1.78233354303355,4.37356002391237,2.89718125239512,5.09183111516322,2.16710550522106,5.21650946823794,2.05423180806956
418,4.21268421235251,1.20322212354998,3.58496756015589,2.39339954921733,4.45209577098781,1.52737016104565,4.5703223847708,1.40804472460242
419,4.01299995440078,0.244977548715244,3.01033197930355,1.17620966441752,3.5663565178744,0.641630907932234,3.67440965194473,0.512131991776349
420,3.97344464007786,0.418662887094407,3.10668940787664,1.44719400655917,3.74269168683379,0.817966076891629,3.85808053730209,0.695802877133713
421,5.48448225900264,1.76309413736262,4.59957623029608,2.78754163707833,5.1326121426034,2.20788653266124,5.27469776377139,2.11242010360302
422,4.10945687920322,0.636168430121142,3.28416425277973,1.65038324828026,3.93909739995225,1.01437179001009,4.04841258061419,0.886134920445809
423,4.75290395455962,1.4377348000492,3.99636900930319,2.59247644037181,4.75497430974245,1.83024869980029,4.87556155492169,1.71328389475331
424,5.29768659173629,1.59692761687427,4.7715243408964,2.57815426000039,5.05400933654875,2.12928372660658,5.25597813053259,2.09370047036421
425,4.61310350815364,1.18306642831404,3.78100540198255,2.31168372723127,4.50902606004679,1.58430045010462,4.6274833946911,1.46520573452272
426,3.90135010154971,1.13858365504791,3.23671406700004,1.8977074394895,4.02658735925244,1.10186174931028,4.14834958332896,0.986071923160583
427,4.21642212019462,0.533286168286303,4.47859007259144,0.962355289195061,3.95925791802443,1.03453230808227,4.30161151097744,1.13933385080906
428,5.27147654982792,1.72800269285322,4.36038549311862,2.71013693141412,5.01644870325686,2.0917230933147,5.11640004235056,1.95412238218218
429,4.46082650150766,1.45023079962881,3.80305723497469,2.64106908664556,4.68020446650293,1.75547885656077,4.80320199089432,1.64092433072594
430,4.14782392763581,0.374879070060031,3.36914296936716,1.2914603866223,3.77455645889308,0.849830848950922,3.91144050807892,0.749162847910536
431,4.22458056140092,1.24453207216092,3.20398677670719,1.92348642508338,4.01054491446991,1.08581930452775,4.14487543097948,0.982597770811098
432,4.4129308211585,0.919546963530079,3.54282590547953,1.8360823847907,4.17140455280482,1.24667894286266,4.2705929752193,1.10831531505092
433,5.34366910495087,1.59071262650673,4.532621707087,2.42776858346668,4.94605225506071,2.02132664511855,5.06133397536103,1.89905631519265
434,5.66356900701087,1.88616999081061,4.95296812051734,2.7003144314225,5.27524843173961,2.35052282179745,5.40778010605411,2.24550244588573
435,4.76421197738542,1.00133784796635,3.80589723904375,1.92195124609104,4.3305524157469,1.40582680580474,4.44506307265158,1.2827854124832
436,3.97183994352525,0.260932494687288,3.06171064863688,1.29555927143334,3.62231745539444,0.697591845452275,3.7597737901193,0.59749612995092
437,4.7353584494382,1.38289917925333,3.97009939126585,2.54418141805731,4.71374540160742,1.78901979166526,4.83827923474577,1.67600157457739
438,4.75721720342917,1.4952325870277,3.99089195923689,2.61382511516717,4.76551230627772,1.84078669633556,4.88349736728622,1.72121970711784
439,5.23301883214728,1.48713914556492,4.7541628628644,2.24096351997149,4.881647176285,1.95692156634283,5.07870202150213,1.91642436133375
440,3.90729596928669,0.816257074009395,3.23468925081521,1.81365105703366,3.98802725121609,1.06330164127393,4.10530898400863,0.943031323840247
441,4.8301294090792,1.1147568872129,4.05819542432351,2.06904187510675,4.48794188167282,1.56321627173065,4.64475747979932,1.48247981963094
442,4.57861579697468,0.851681698960187,3.60745609730684,1.98428276169748,4.23609341355439,1.31136780361223,4.37700825958635,1.21473059941797
443,4.98925663586676,1.24805585255036,3.98441988249649,2.36777708086004,4.62544740278273,1.70072179284056,4.75723731176246,1.59495965159408
444,4.35200779880959,0.824337300834774,3.35229435166443,2.01128052399302,4.12285098510854,1.19812537516638,4.26292626791291,1.10064860774453
445,5.00934991165576,1.41234958393193,4.03598004601741,2.54897626112853,4.7447030106421,1.81997740069994,4.87361698365716,1.71133932348878
446,5.02371703807048,1.30997991376311,4.73790534998879,2.18832596630408,4.79414354298459,1.86941793304243,5.04425448823062,1.88197682806224
447,4.56831587737922,1.1518588543625,3.75358793282386,2.29974283742592,4.47996781257946,1.5552422026373,4.60780421520908,1.4455265550407
448,3.81964658178462,0.613439310274682,3.10332289258786,1.78083862433893,3.90056016694595,0.975834557003786,4.02321958854759,0.860941928379209
449,5.34605933977116,1.83448844082964,4.13634084011736,2.99083067621621,5.03367148749673,2.10894587755457,5.14472458825097,1.98244692808259
450,4.45169258235177,0.749594781294212,3.84983686444666,1.81100246201743,4.2249616614007,1.30023605145853,4.41155849331624,1.24928083314786
451,5.12624247532667,1.38471692287834,4.18779913040283,2.27908399718855,4.69665182952399,1.77192621958183,4.81458039387988,1.6523027337115
452,5.08245826597121,1.36361129312287,4.16720785536519,2.04626129545601,4.59613969272769,1.67141408278553,4.68787340549479,1.52559574532641
453,4.4985989112103,1.44710424367398,3.81884801726853,2.63018822898096,4.68656522519988,1.76183961525772,4.80565695320893,1.64337929304055
454,4.68101263445206,0.989330078233752,5.31560375002009,-0.413995877785822,4.36853982982983,1.44381421988767,4.03194276620132,0.869665106032944
455,4.93023963992723,1.16747444093342,3.99663889606921,2.28290044407019,4.58177495681468,1.65704934687252,4.72090850015389,1.55863083998551
456,4.38397605750711,1.02011468882243,3.58051906276837,2.13321037993607,4.3220250569554,1.39729944701324,4.43800355143641,1.27572589126803
457,4.85623282038441,1.18595721622836,4.52534683671464,0.538933517317861,4.34012850092147,1.41540289097931,4.11327900710044,0.951001346932063
458,3.56382898392153,-0.193791514244791,2.68786251136351,0.128622436997274,2.97762403341309,0.0528984234709273,2.98938130426458,-0.172896355903797
459,3.77055449984441,0.357619025381082,3.02673971526022,1.35580504573761,3.66359359565163,0.738867985709469,3.77241121058311,0.610133550414726
460,4.36042077862184,0.973475469737429,3.32956073341293,1.76393830312274,3.99507646149702,1.07035085155486,4.12788834835202,0.965610688183642
461,5.03538910773691,1.32621662540315,4.59149046725473,0.984015637955574,4.52179559531169,1.59706998536953,4.36889188268934,1.20661422252096
462,3.65806418733933,0.203209346539289,3.45623007110756,-1.02779417779664,3.14417537355206,0.219449763609903,2.79535677673965,-0.366920883428727
463,4.68494769985546,0.931343590756324,3.85892668255189,1.29787756935558,4.15049571044815,1.22577010050599,4.15954095603793,0.997263295869547
464,4.22447586772821,1.26802865898324,3.63548027255421,2.43983573154611,4.49962240782064,1.57489679787848,4.61879683213435,1.45651917196597
465,4.65841252802079,1.41997377981471,4.03733221173956,2.21923332102615,4.63464826699459,1.70992265705243,4.70942159646705,1.54714393629867
466,4.18206423749567,0.686339759497129,3.54634599577156,0.915364252049875,3.81830362991697,0.893578019974813,3.81199395399491,0.649716293826528
467,4.50936138082737,0.763007707836046,3.67730419265936,1.78175145583435,4.16666479186204,1.24193918191988,4.31066665433104,1.14838899416266
468,4.48147423940383,1.0472563111506,3.67242865015925,1.97612954349261,4.30868731228325,1.38396170234109,4.40541792691012,1.24314026674174
469,3.92097558781046,0.195386541762559,3.02805448399655,1.1327885063425,3.54361802885267,0.618892418910512,3.66156032525372,0.499282665085337
470,3.97136801308906,0.909049321641725,3.26276303795915,1.77396537604764,3.98645967380701,1.06173406386485,4.09950303708758,0.937225376919204
471,4.00427434108413,0.259547905677943,3.0462714205141,0.833386015922831,3.47037817447677,0.545652564534606,3.52096754830266,0.358689888134276
472,4.54969256535958,1.00564840272208,3.94317660735674,1.14733538306247,4.17368086326445,1.24895525332229,4.12639482529379,0.964117165125412
473,3.6878445880616,0.538185283381744,4.59142836899008,-2.30973496157839,3.57379410177027,0.649068491828109,2.72198553379003,-0.440292126378347
474,5.63819946322252,1.8947178823517,5.03297605855001,2.82686984105136,5.32647378597555,2.40174817603338,5.51106177988488,2.3487841197165
475,4.94292792172577,1.38857015437617,3.95958290840096,2.52218935905811,4.70172566974465,1.77700005980249,4.82202496381372,1.65974730364534
476,5.07150221569217,1.54679041381375,3.8883083080631,2.7286151561584,4.77220458097389,1.84747897103173,4.88960056219494,1.72732290202656
477,4.77373895957004,1.5712023688541,4.04986005507101,2.70447813041834,4.84530316617564,1.92057755623347,4.95830792282886,1.79603026266048
478,5.07415381906194,1.2908927060724,4.16756921858813,2.14997029139744,4.62615186940137,1.70142625945921,4.73990858507698,1.5776309249086
479,5.02710569487604,1.25904135655707,4.36045561919101,2.07019564074573,4.6421592061393,1.71743359619714,4.79646446005256,1.63418679988418
480,4.38917983221578,0.909438413754,3.21155947787205,2.09058999840186,4.11323574859782,1.18851013865566,4.23221356822114,1.06993590805276
481,4.40564585506071,0.940277931935969,3.62513683756615,1.91770151425185,4.24355156041883,1.31882595047667,4.35255800599319,1.19028034582481
482,4.1411287172732,0.981300820405879,3.4787480768997,2.15097607508066,4.2760054324723,1.35127982253013,4.39600090607437,1.23372324590599
483,4.44743227143089,1.26490049549391,3.57901245601463,2.12953761206076,4.32228477998882,1.39755917004666,4.43541386412188,1.27313620395351
