"","simul_idx","up_dw","low_dw","t_dw","up_dw_x1_to_xn","low_dw_x1_to_xn","t_dw_x1_to_xn","up_dw_x1_to_xn_tails","low_dw_x1_to_xn_tails","t_dw_x1_to_xn_tails","up_t_test","low_t_test","t_t_test"
"1",1,0.574426253660176,-0.401388222700278,1.23823547363281,0.575194295231662,-0.401388222700278,0.290696144104004,0.843905510931435,-1.06394659777969,0.290696144104004,0.314801350385341,-0.132528226589754,0.00182390213012695
"2",2,0.435777345399327,-0.580578878137196,2.80175113677979,0.453145007859822,-0.693370903582566,0.272884607315063,0.507216095676892,-0.772425103706205,0.272884607315063,0.141027213398721,-0.358340366358064,0.00180244445800781
"3",3,0.304534652677693,-0.634871932011554,1.51964330673218,0.304534652677693,-0.737964679065107,0.244536638259888,1.09069548854209,-0.831417704326689,0.244536638259888,0.0383402113825511,-0.424000753063625,0.00123810768127441
"4",4,0.516645181180135,-0.49530386452842,1.50977230072021,0.548432328046753,-0.49530386452842,0.19368052482605,0.641667917567597,-1.06038702771219,0.19368052482605,0.252242732244844,-0.214777541470716,0.00180840492248535
"5",5,0.447470604275731,-0.554792201551275,2.91787099838257,0.45993571371178,-0.595607653088172,0.301625967025757,0.530409111390562,-0.816641979760501,0.301625967025757,0.158015796269182,-0.292190728764695,0.00173664093017578
"6",6,0.33762263885523,-0.651211335905746,1.54340052604675,0.33762263885523,-0.662107700169602,0.193521976470947,0.708297358429133,-1.12296480565621,0.193521976470947,0.0538844974426857,-0.402665426307828,0.00171041488647461
"7",7,0.749642558082132,-0.147065219691207,2.08389687538147,0.827138254792055,-0.147065219691207,0.180710792541504,0.732162212356507,-1.35879049829269,0.180710792541504,0.539553054557986,0.111336513170745,0.00121092796325684
"8",8,0.533278567657757,-0.484179879975138,2.96335363388062,0.577292991373402,-0.525219337389246,0.198088645935059,0.512177287928623,-0.766443000439005,0.198088645935059,0.265289410796312,-0.21385331429222,0.00125551223754883
"9",9,0.475351510699758,-0.539585331374416,1.4412157535553,0.475351510699758,-0.584345720782513,0.276772022247314,0.751725070058033,-0.796899008295184,0.276772022247314,0.198114707706155,-0.282632236690164,0.00196290016174316
"10",10,0.578770579889128,-0.448410999367237,2.57374429702759,0.624591289448629,-0.504477842496149,0.291428804397583,0.619374475993056,-0.699445418998792,0.291428804397583,0.327360477753344,-0.180474325038849,0.00176143646240234
"11",11,0.548626636390794,-0.472164110593961,2.78681063652039,0.561502163754702,-0.524818860024029,0.313071966171265,0.703037385934932,-0.672896628570914,0.313071966171265,0.287250917907804,-0.205550882946498,0.00179624557495117
"12",12,0.741665634950032,-0.177841160611377,1.10303926467896,0.745439318606592,-0.177841160611377,0.242918491363525,1.01413165796254,-1.17082557814006,0.242918491363525,0.508595517303498,0.0851205838118494,0.000223159790039062
"13",13,0.435462188107126,-0.570078704849473,1.64622950553894,0.435462188107126,-0.625077160769557,0.192352533340454,0.737733340532273,-0.834266652165005,0.192352533340454,0.152891345672431,-0.324519631710733,0.000186681747436523
"14",14,0.368751334586165,-0.646076101505912,3.22549510002136,0.461640335011177,-0.725225438396026,0.318533182144165,0.241450987382982,-0.819477541144575,0.318533182144165,0.105005494876837,-0.393677146807991,0.000286102294921875
"15",15,0.332321473209579,-0.585752645076454,1.47848916053772,0.332321473209579,-0.641229769560281,0.245002269744873,0.736157645709808,-0.768709839805966,0.245002269744873,0.0586991337433201,-0.340451746365353,0.000283479690551758
"16",16,0.301974213470479,-0.623098581106544,0.201653718948364,0.301974213470479,-0.623098581106544,0.262465000152588,0.837868456443676,-1.33685547386266,0.262465000152588,0.0325171523370784,-0.389601025455973,0.000204801559448242
"17",17,0.507493260760559,-0.518797460448202,2.86375784873962,0.715539699488623,-0.520934017909191,0.288505554199219,0.483069442005835,-1.0942481576886,0.288505554199219,0.293152871760638,-0.231643428384638,0.000247478485107422
"18",18,0.281652046657071,-0.694515620231499,2.72661352157593,0.283908816492209,-0.748401552594872,0.287105798721313,0.404630748109161,-0.99319691950238,0.287105798721313,-0.0291803565774589,-0.473944554085672,0.000206947326660156
"19",19,0.509458580247717,-0.493154346266553,2.79878354072571,0.531165820333575,-0.565408008117666,0.287461757659912,0.529121066763098,-0.662392476538612,0.287461757659912,0.228232055901579,-0.226431400243006,0.000258207321166992
"20",20,0.626988990190746,-0.378913803835628,2.70154023170471,0.771763172101253,-0.420610185168828,0.304758071899414,0.581516493754354,-0.737600807584258,0.304758071899414,0.435059798692391,-0.0894736321024823,0.000274658203125
"21",21,0.544217570135108,-0.435696020654216,1.56670308113098,0.571234589351731,-0.435696020654216,0.29163384437561,0.639377382529633,-0.970331505792915,0.29163384437561,0.282156373394306,-0.151311766504496,0.000288248062133789
"22",22,0.446789941349408,-0.577523253190354,2.44502687454224,0.465570813625701,-0.582286579053853,0.260997295379639,0.619598321045301,-1.07838500085113,0.260997295379639,0.170686790999017,-0.308477969354206,0.000203609466552734
"23",23,0.464941984991453,-0.537663604634742,1.3949658870697,0.51408240020117,-0.537663604634742,0.295364141464233,0.485164513594122,-1.23377875282061,0.295364141464233,0.19629443087456,-0.273900648699665,0.000360012054443359
"24",24,0.582378041820716,-0.215775025578061,2.6063187122345,0.862849244951059,-0.396909913210721,0.288949966430664,0.647958985485858,-1.20843772150892,0.288949966430664,0.392313580790346,-0.116820874624154,0.000258922576904297
"25",25,0.541106768804552,-0.486394162491744,2.33734369277954,0.551772773155134,-0.558138237298503,0.290252208709717,0.732797459619533,-0.660789478836993,0.290252208709717,0.275533439426315,-0.225362088564613,0.000277280807495117
"26",26,0.323657352551566,-0.679917294700347,2.10970187187195,0.388647869277169,-0.752654731474699,0.178394556045532,0.231766205697976,-0.935078420473747,0.178394556045532,0.0328465026106983,-0.448250718870915,0.000188589096069336
"27",27,0.798616592292332,-0.152996969021582,2.43119525909424,0.824616837188835,-0.184280831544486,0.292446851730347,0.893716249901578,-0.399406150491564,0.292446851730347,0.57447018031452,0.15595013337251,0.000274658203125
