"","simul_idx","up_dw","low_dw","up_dw_x1_to_xn","low_dw_x1_to_xn","up_dw_x1_to_xn_tails","low_dw_x1_to_xn_tails","up_t_test","low_t_test","up_anderson","low_anderson","up_cheby","low_cheby","up_emp_bern","low_emp_bern","up_hoeffding","low_hoeffding","up_PI_emp_bern","low_PI_emp_bern","up_PI_hedged","low_PI_hedged"
"1",93,0.623816923943146,0.357025628328604,0.623792852165037,0.357032423422131,0.678390286111867,0.357032423422131,0.573009362216208,0.406865319209035,0.612249292257344,0.357675357479012,0.71198938703329,0.17880577789875,0.712776603480179,0.267098077945064,0.612324682246663,0.367549999178581,0.645673354962686,0.329338626109965,0.61,0.38
