"","simul_idx","up_dw","low_dw","up_dw_x1_to_xn","low_dw_x1_to_xn","up_dw_x1_to_xn_tails","low_dw_x1_to_xn_tails","up_t_test","low_t_test","up_anderson","low_anderson","up_cheby","low_cheby","up_emp_bern","low_emp_bern","up_hoeffding","low_hoeffding","up_PI_emp_bern","low_PI_emp_bern","up_PI_hedged","low_PI_hedged"
"1",455,0.642921607835043,0.376091561765008,0.642909973304419,0.376096629111371,0.697504856095662,0.376096629111371,0.593047229817753,0.426923591193579,0.632302327995483,0.377694582606948,0.727089327861056,0.200156873058337,0.732807983697772,0.28716283731356,0.632372752039707,0.387598068971625,0.670751234479047,0.35407618715931,0.62,0.39
