"","simul_idx","up_dw","low_dw","up_t_test","low_t_test","up_catoni","low_catoni","up_cheby","low_cheby"
"50",50,3.5918319427745,2.56059300405644,3.23173112376813,2.90996631211722,3.31761219313827,2.82510308280489,3.38707648395952,2.75462095192584
"51",51,3.62019530799759,2.62037663004761,3.65205791370996,2.9472727168604,3.47732909670279,2.98481998636942,3.61589308130202,2.98343754926834
"52",52,3.56636732120967,2.53868733448743,3.24631799730609,2.86405934386022,3.30315133282131,2.81064222248793,3.37141643659999,2.73896090456632
"53",53,3.23503877802567,2.21276005871008,2.91438609774283,2.5069385992346,2.95943257340023,2.46692346306685,3.02689011450555,2.39443458247188
"54",54,3.51305691177312,2.5374193875749,3.27989221979203,2.76670736059367,3.28490320308768,2.7923940927543,3.33952755620969,2.70707202417601
"55",55,3.4765795054366,2.45981160439016,3.30496599135968,2.82534094375184,3.28993996661475,2.79743085628137,3.3813812335726,2.74892570153892
"56",56,3.68323341943069,2.63986699104963,3.41972203582274,3.02089405703362,3.45420026755116,2.96169115721779,3.53653581244502,2.90408028041134
"57",57,3.5129960535366,2.50245382764348,3.3052265878818,2.86162186266585,3.31721229782225,2.82470318748887,3.39965199129066,2.76719645925698
"58",58,3.63863263177006,2.60307955613668,3.40266991901339,2.86488100505311,3.37296790763832,2.88045879730494,3.45000322805009,2.81754769601641
"59",59,3.45044691635783,2.43186934190735,3.13692596685419,2.68388395413382,3.16192339714828,2.6694142868149,3.22663272651084,2.59417719447717
"60",60,3.51228934732255,2.49480864280724,3.16910661831881,2.77136862737201,3.21975448419552,2.72724537386214,3.28646538886225,2.65400985682857
"61",61,3.41879699373185,2.41517394854512,3.04712168157981,2.66181315885381,3.1064748688254,2.61396575849203,3.17069518623365,2.53823965419998
"62",62,3.63019966762954,2.60989678279498,3.35329951077089,2.98030414367242,3.40839079255561,2.91588168222223,3.48302959323849,2.85057406120482
"63",63,3.44543404712605,2.40854787647501,3.09215514225703,2.73983466945133,3.16315919497319,2.67065008463981,3.23222267187102,2.59976713983734
"64",64,3.40855764477276,2.40129435577505,3.15989396509247,2.77101704123296,3.20567476925545,2.71316565892207,3.28168326917955,2.64922773714588
"65",65,3.44780893394149,2.42558544632472,3.16552005654944,2.75691899845418,3.20253360919961,2.71002449886623,3.27744729351864,2.64499176148497
"66",66,3.62044349490756,2.59419655136217,3.41277020499776,2.90416466034243,3.3933621585195,2.90085304818612,3.47469519868693,2.84223966665326
"67",67,3.22304193190435,2.23767726086981,2.89474726011403,2.44387572840733,2.92700052576346,2.43449141543008,2.98553926027752,2.35308372824384
"68",68,3.52565841678934,2.504418693543,3.29126213487959,2.77265561887588,3.28018286905214,2.78767375871876,3.34818664289457,2.7157311108609
"69",69,3.45714810168888,2.44650391875526,3.14046033970074,2.64998733508133,3.15221718015056,2.65970806981718,3.21145160340788,2.5789960713742
"70",70,3.40054980606579,2.36977847474091,3.04970863508847,2.66486638522233,3.10606018146504,2.61355107113166,3.17351527617224,2.54105974413856
"71",71,3.51730705371227,2.50906081514372,3.69596601972401,2.77763811644304,3.36237290801495,2.86986379768157,3.55302983410036,2.92057430206669
"72",72,3.20950660523427,2.24891016402258,2.85324689356383,2.49326240411699,2.92621220684569,2.43370309651232,2.98948241485725,2.35702688282357
"73",73,3.37318299143606,2.35589269120266,3.05802008563321,2.65955066984036,3.10439761866806,2.61188850833468,3.17501314375362,2.54255761171995
"74",74,3.5067093250643,2.50870472065699,3.1978379056402,2.75729235154023,3.23144968543877,2.73894057510539,3.29379289460705,2.66133736257338
"75",75,3.7536112523486,2.77299745330616,3.70974095726588,3.0923185646134,3.59913145195797,3.10662234162459,3.71725752695648,3.0848019949228
"76",76,3.63904289554586,2.62302869117933,3.47521689965504,2.9984904357237,3.46223539652342,2.96972628619004,3.55308143370621,2.92062590167253
"77",77,3.46910112514149,2.46840830761429,3.12037611127594,2.69540526919479,3.16329112252798,2.6707820121946,3.22411845625221,2.59166292421853
"78",78,3.37853551117219,2.36425375976021,3.00495153102413,2.6142165532029,3.06259570297265,2.57008659263928,3.12581180813036,2.49335627609668
"79",79,3.72952064918245,2.72288999556491,3.51938227372732,3.09980932380148,3.54543681869901,3.05292770836563,3.62582356478124,2.99336803274756
"80",80,3.55857840840139,2.52687664067895,3.28012201628518,2.88740210902125,3.32260608651531,2.83009697618193,3.39998982867005,2.76753429663638
"81",81,3.50606278309394,2.49614521190339,3.18939684745702,2.79318328259888,3.23840344555384,2.74589433522046,3.30751783104479,2.67506229901111
"82",82,3.51004855018251,2.47016285907073,3.13590941667027,2.76944999589984,3.20491344275595,2.71240433242257,3.26890747230189,2.63645194026822
"83",83,3.57044262823166,2.5918738699984,3.21509843973553,2.73100025104207,3.24035316206305,2.74784405172968,3.28927711140564,2.65682157937196
"84",84,3.32321117330111,2.32050558512568,2.91829411533301,2.54208139741307,2.98439453027578,2.49188541994241,3.04641552238988,2.4139599903562
"85",85,3.5728279069456,2.59384405034323,3.48476208292065,2.90404916425435,3.40749287954113,2.91498376920775,3.51063338960434,2.87817785757066
"86",86,3.3946879653715,2.38604546527085,3.09242417772904,2.7110540219981,3.1470227923462,2.65451368201283,3.21796686588041,2.58551133384673
"87",87,3.49591573906868,2.52377542138349,3.15555626513985,2.8017669075381,3.22969087940683,2.73718176907345,3.29488935235581,2.66243382032213
"88",88,3.5985431432619,2.58108558114701,3.27444498523969,2.87908248367299,3.32667188758745,2.83416277725407,3.39299150047318,2.76053596843951
"89",89,3.43154561706879,2.41270419952728,3.09273303363976,2.70378084946633,3.14799000980884,2.65548089947546,3.21448470756988,2.58202917553621
"90",90,3.51523573111763,2.508153104538,3.12885416247057,2.58435067514103,3.13906951473464,2.64656040440126,3.17283018482264,2.54037465278896
"91",91,3.35920202076411,2.34343748024884,2.9992734408006,2.61640125141869,3.06012799498802,2.56761888465464,3.12406511212648,2.49160958009281
"92",92,3.56704641460361,2.55267634457782,3.3968766051825,2.93743518740842,3.39453845450154,2.90202934416816,3.4833836623123,2.85092813027863
"93",93,3.48638184187299,2.44755754946463,3.12021578828408,2.78878122127715,3.201602908616,2.70909379828262,3.27072627079745,2.63827073876378
"94",94,3.63130886419965,2.59680784639316,3.33262921371799,2.98520832786834,3.40129647507791,2.90878736474453,3.47514653681,2.84269100477633
"95",95,3.70706931544207,2.69124727352685,3.49358851949012,3.04475762842528,3.50981783067774,3.01730872034437,3.58540083997454,2.95294530794086
"96",96,3.4960401385789,2.45213627829076,3.13970276620359,2.79484101802345,3.21499739701265,2.72248828667927,3.28349965813035,2.65104412609668
"97",97,3.69131371077263,2.67775029525629,3.47866104694154,3.0467409219452,3.49863622091019,3.00612711057682,3.57892875046021,2.94647321842653
"98",98,3.6734395683992,2.70043771016772,3.44616259420028,3.02380650711374,3.47756973210477,2.9850606217714,3.55121231667385,2.91875678464017
"99",99,3.44199592428697,2.39971104978906,3.07357981043832,2.71734345694905,3.14468341360144,2.65217430326806,3.21168939971052,2.57923386767685
"100",100,3.50390135667672,2.50159362659201,3.22776830222607,2.75603369568048,3.24177020430664,2.74926109397326,3.30812876497012,2.67567323293644
"101",101,3.52279542083342,2.50885265179179,3.38393849286402,2.85225770263127,3.33284597353444,2.84033686320106,3.43432586376449,2.80187033173081
"102",102,3.43595243624067,2.40385972865279,3.14062805212501,2.66023898434327,3.14896896450202,2.65645985416865,3.21666128425098,2.5842057522173
"103",103,3.59136567996828,2.58598012861987,3.42656700650319,2.9494344431525,3.41558725367896,2.92307814334559,3.50422849084468,2.87177295881101
