"simul_idx","up_dw","low_dw","up_t_test","low_t_test","up_catoni","low_catoni","up_cheby","low_cheby"
401,3.51177463796482,2.48307026413171,3.3044066289277,2.79382943336738,3.28897338315464,2.79646427282126,3.36534579716438,2.7328902651307
402,3.43725375303469,2.52224444834995,3.38898036625744,2.84558286289905,3.33217048410051,2.83966137376713,3.43350938059508,2.80105384856141
403,3.26661163169411,2.22739056853009,2.94962375103345,2.60204388084634,3.01922723277147,2.52671812243809,3.09206158195673,2.45960604992306
404,3.62881110034988,2.59206112109732,3.26283549862956,2.90483683767289,3.33315596175589,2.84064685142251,3.40006393416807,2.76760840213439
405,3.46410284065167,2.49012257044323,3.19280429124376,2.77965597256128,3.23100884777891,2.73849973744554,3.30245789791936,2.67000236588568
406,3.3750097658631,2.36404324166198,2.98324518714066,2.57617419270448,3.0378298572474,2.54532074691402,3.09593745593941,2.46348192390573
407,3.6112263593364,2.5866990701906,3.29187881019447,2.93610614633127,3.35899079023292,2.86648167989954,3.43022024427971,2.79776471224603
408,3.55514407187533,2.54240047309011,3.26516784378414,2.81778097854989,3.29498509087652,2.80247598054315,3.35770217718385,2.72524664515018
409,3.48405476023934,2.44634777221681,3.15308562566803,2.79975542051081,3.2212020062977,2.72869289596432,3.29264828910626,2.66019275707258
410,3.47932331557433,2.4715191135367,3.21850527069211,2.80495915874058,3.25489019821976,2.76238108788638,3.32795998073319,2.69550444869951
411,3.39666743080582,2.40650418871957,3.13493440347295,2.54075752515465,3.10181300839339,2.60930389806001,3.15407373033064,2.52161819829696
412,3.55507761697155,2.59398669598695,3.24569074868144,2.76156421942144,3.26330330604329,2.77079419570991,3.31985525006828,2.6873997180346
413,3.57831268915118,2.55173777449803,3.32798837387269,2.93680323127449,3.36974028784484,2.87723117751147,3.44862356859043,2.81616803655676
414,3.46108815806718,2.44244746463479,3.14840951947897,2.7591029722852,3.20066291687569,2.70815380654231,3.26998401189892,2.63752847986525
415,3.59477983918911,2.56852161560167,3.28000828478102,2.81638800079275,3.31059713232609,2.81808802199271,3.36442590880372,2.73197037677005
