"simul_idx","up_dw","low_dw","up_t_test","low_t_test","up_catoni","low_catoni","up_cheby","low_cheby"
201,3.63119624466405,2.6037397595975,3.32738084749685,2.98204296592937,3.39854385341304,2.90603474307967,3.47093967272995,2.83848414069627
202,3.59716198556937,2.58070570184235,3.37298709618123,2.80365866318995,3.33934449029978,2.84683537996641,3.40455064570243,2.77209511366875
203,3.39560940061572,2.41458610086009,3.02532669774015,2.59411463751077,3.06702613345735,2.57451702312397,3.1259484336423,2.49349290160862
204,3.63046437282591,2.62330634091335,3.31818089674589,2.89900786036209,3.35901851250201,2.86650940216863,3.42482214457083,2.79236661253715
205,3.64176667585867,2.60463445456138,3.30137524575056,2.97836482428784,3.38477409250116,2.89226498216778,3.45609780103604,2.82364226900236
206,3.53664032533197,2.53464253316346,3.13517941290047,2.7136372007757,3.18416568738632,2.69165657705294,3.24063607285492,2.60818054082124
207,3.49906472728647,2.49859834168208,3.40416873899713,2.68160930122883,3.28289473360829,2.79038562327491,3.35911678612982,2.72666125409614
208,3.5691345703949,2.53769678720074,3.28171269013454,2.81138895101226,3.30374684931239,2.81123773897901,3.36277858659024,2.73032305455656
209,3.5378257705509,2.51573851910306,3.28822696333079,2.88857063497978,3.32524104088137,2.83273193054799,3.40462656517213,2.77217103313845
210,3.50321113831946,2.46615133009254,3.22369943534609,2.79238828197456,3.25131132350406,2.75880221317069,3.32427162467716,2.69181609264349
211,3.44532583561017,2.42102645699782,3.13562104075702,2.71805989634684,3.17108859280163,2.67857948246826,3.24306823456876,2.61061270253509
212,3.45391534508121,2.41116687041997,3.11820694823172,2.65171954382712,3.15082397197759,2.65831486164421,3.20119101204626,2.56873548001258
213,3.56166103878538,2.56765300242613,3.26988688620483,2.83236243245553,3.30482780605336,2.81231869571999,3.36735242534702,2.73489689331334
214,3.56750408670581,2.52752609481221,3.20233805081571,2.82839585200865,3.26576728077156,2.77325817043818,3.33159471742902,2.69913918539534
215,3.55581307592774,2.6146562579124,3.76354251662324,2.96674054338063,3.51502176452332,3.02251265418994,3.68136929601877,3.0489137639851
216,3.42863036202851,2.40403229998089,3.05858492898442,2.64558676140605,3.10748676099337,2.61497765065999,3.16831361121207,2.53585807917839
217,3.41259418357314,2.4087466274582,3.04130846954119,2.63534982379622,3.0924234764997,2.59991436616632,3.15455691268554,2.52210138065187
218,3.47073881232274,2.46009248303382,3.18625861599395,2.67219181769004,3.18257025667865,2.69006114634528,3.24545298285883,2.61299745082516
219,3.58908649383248,2.54840528817358,3.22401210358993,2.867933025176,3.29497550984826,2.80246639951488,3.3622003303998,2.72974479836613
220,3.65214969668547,2.62236867376351,3.32210065453055,2.94299406558452,3.37907549896373,2.88656638863036,3.44877512607437,2.8163195940407
221,3.66719803330911,2.64448278399008,3.33040035175503,2.93502147299661,3.38481294711237,2.89230383677899,3.44893867839266,2.81648314635898
222,3.42743113539583,2.42071526184207,3.20807706945027,2.72454009046121,3.21211161513797,2.71960250480459,3.28253634597258,2.6500808139389
223,3.31282795198706,2.29180048752086,2.9701654857298,2.62278437799955,3.04256011807114,2.55005100773776,3.11270269788151,2.48024716584783
224,3.5230628125361,2.50384174079866,3.2064091833761,2.85105145429045,3.27272582196062,2.78021671162724,3.34495808485012,2.71250255281644
225,3.59990196553272,2.5651816225284,3.31971125346846,2.91917488323979,3.35987472528301,2.86736561494964,3.43567083437097,2.80321530233729
226,3.41122027110692,2.37817257078938,3.47208905317053,2.67300766895246,3.22821222266675,2.73570311233337,3.38877612707834,2.75632059504466
227,3.37134031004779,2.34719838775801,3.05389257072931,2.675923504704,3.11022043983215,2.61771132949877,3.18113580373349,2.54868027169982
228,3.71086647287544,2.68067922634373,3.88855222370293,3.01202040768256,3.58065207849218,3.08814296815881,3.76651408170959,3.13405854967591
229,3.57794903403044,2.55937581460988,3.31971050833776,2.92404813369408,3.35527216056623,2.86276305023285,3.43810708703276,2.80565155499908
230,3.61618245233309,2.57333715714682,3.29254368315394,2.95100776962735,3.36574974552294,2.87324063518956,3.43800349240748,2.80554796037381
231,3.61303720384598,2.60252405820808,3.35023106350623,2.97738089240654,3.40539151321555,2.91288240288217,3.48003374397322,2.84757821193955
232,3.41970542968104,2.40108562505556,3.15952331902775,2.60963381885909,3.14590456882417,2.65339545849079,3.20080633496026,2.56835080292658
233,3.53610699399028,2.55339327305383,3.38229482812127,2.93903585508205,3.39167892809939,2.89916981776601,3.4768931076185,2.84443757558483
234,3.72327934690345,2.76899095889043,3.72107410962493,3.15301301305899,3.64186135317331,3.14935224283993,3.7532713273588,3.12081579532512
235,3.49097723677165,2.51126816061092,3.20363266768142,2.86851687345961,3.27806137308592,2.78555226275255,3.35230253658735,2.71984700455368
236,3.57327324728878,2.55487503960219,3.28123731037591,2.85761754492857,3.31484168982764,2.82233257949427,3.38565519366908,2.7531996616354
237,3.5882334986148,2.5654792248816,3.32037840134017,2.95159464200196,3.37715352357479,2.88464441324142,3.45221428768791,2.81975875565423
238,3.34158752255932,2.4021748575855,3.02998103007819,2.42138985109194,3.01648114886346,2.52397203853008,3.0419132066019,2.40945767456823
239,3.32229514539272,2.30592665478002,2.94508488930982,2.37331111001362,2.95045944933117,2.4579503389978,2.97542576567856,2.34297023364488
240,3.42691550454245,2.40415773851005,3.05106568054282,2.69704017987689,3.12405588148319,2.63154677114982,3.19028069622669,2.55782516419302
241,3.4269343351753,2.44029813265271,3.09253768790617,2.76729904042926,3.17483287624799,2.68232376591461,3.24614613018455,2.61369059815088
242,3.26605026165414,2.22446273242172,3.0154082388603,2.55951566882975,3.0242660505317,2.53175694019833,3.10368971986186,2.47123418782819
243,3.63650555320176,2.59908510577247,3.2988122457948,2.97335913930381,3.37953207469228,2.88702296435891,3.45231345856614,2.81985792653247
244,3.54049026569527,2.61951517206166,3.21415901658467,2.92527397205913,3.31497075564208,2.82246164530871,3.38594426033874,2.75348872830506
245,3.48703104284607,2.47318213217611,3.1931886733526,2.71391281018057,3.21527492005258,2.72276580971921,3.26977850778342,2.63732297574975
246,3.67702699701039,2.69390367494992,3.55761234149775,3.07399697644925,3.53799582891454,3.04548671858116,3.63203242499034,2.99957689295666
247,3.5263009147617,2.5384727656818,3.19147454247186,2.67164995336096,3.20381410403258,2.7113049936992,3.24779001393325,2.61533448189957
248,3.47085732485458,2.44253118151479,3.13608393792497,2.79259338415089,3.2098062516794,2.71729714134602,3.28056642705477,2.64811089502109
249,3.43705296806234,2.39023779273042,3.09386361958972,2.74269207380421,3.16449143360191,2.67198232326854,3.23450561271381,2.60205008068013
250,3.46321445168184,2.46998395689604,3.24901798040914,2.805448377818,3.26197540618999,2.76946629585661,3.34346094513041,2.71100541309673
251,3.43712005371105,2.47491809742579,3.14010946806737,2.68271442662689,3.16534344880359,2.67283433847021,3.22763971336397,2.59518418133029
252,3.5389155447168,2.50680791747812,3.50716994639786,2.86544732461014,3.37176686141173,2.87925775107835,3.50253640152084,2.87008086948716
253,3.60608738094579,2.5805035330693,3.29253481688921,2.88314643165723,3.33114411034301,2.83863500000964,3.40406839029005,2.77161285825638
254,3.31390402550223,2.27729186396458,2.94088821720362,2.51013387690097,2.98476489209969,2.49225578176631,3.04173881306913,2.40928328103546
255,3.4564664698515,2.41028954504695,3.11169638709538,2.76099594048408,3.1825106670661,2.69000155673273,3.25257392980657,2.62011839777289
256,3.32831277733678,2.31839265540893,2.9565486572438,2.48686494323735,2.98554394826386,2.49303483793049,3.03793456625741,2.40547903422374
257,3.46327061519454,2.44389512880792,3.12583666823693,2.78106731237559,3.19960583501195,2.70709672467858,3.2696797563231,2.63722422428942
258,3.46896179369287,2.44123743997753,3.13277719095383,2.77771699430755,3.20115823884884,2.70864912851546,3.27147485864753,2.63901932661385
259,3.59963847034481,2.59715996404032,3.36209187164082,2.79394385095344,3.34205045930539,2.84954134897202,3.39424562731397,2.76179009528029
260,3.51171240137633,2.5178635705379,3.18787128927897,2.80473433112472,3.24405390813853,2.75154479780516,3.31253057621868,2.680075044185
261,3.48807315178385,2.57553775865663,3.17994666813435,2.64211919042474,3.1826899034171,2.69018079308372,3.22726069529638,2.59480516326271
262,3.4869116767258,2.46532171196856,3.15059330545787,2.77250206734968,3.20931387100125,2.71680476066787,3.27777545242062,2.64531992038694
263,3.49881825761932,2.45749861900592,3.13182005914711,2.79271432293234,3.20967766899344,2.71716855866007,3.27849495705656,2.64603942502288
264,3.64401091607344,2.61660348759411,3.29130724459922,2.8646347967851,3.33559266512328,2.84308355478991,3.394198786709,2.76174325467532
265,3.35655313118809,2.34243170575941,3.1845323829697,1.9419307618,2.99755355537928,2.5050444450459,2.87945933840169,2.24700380636801
266,3.46208305235178,2.42459026430735,3.20417856389618,2.80131628650457,3.23697093618015,2.74446182584677,3.31897519121721,2.68651965918353
267,3.46938443391069,2.44443372544734,3.17125818971116,2.78830164707376,3.22467399940153,2.73216488906815,3.2960076844093,2.66355215237562
268,3.37703932539094,2.36408192709458,3.15987698879138,2.71389937356244,3.16997180753694,2.67746269720356,3.25311594719375,2.62066041516007
269,3.6190736572223,2.58362464267679,3.29001593901635,2.93151021224128,3.35612674209185,2.86361763175847,3.42699084164565,2.79453530961197
270,3.41658041039338,2.3743609854998,3.11798810651095,2.74141524265605,3.17222851899644,2.67971940866307,3.24592944060033,2.61347390856666
271,3.4485371767977,2.43440035557086,3.15476606336137,2.36715892669312,3.08827450629707,2.5957653959637,3.07719026104408,2.44473472901041
272,3.26058044104463,2.28920190057576,2.94454789305028,2.41817924988471,2.95082922596882,2.45832011563545,2.99759133748433,2.36513580545066
273,3.3732827477009,2.33529050073402,2.99484683512058,2.64516187352363,3.06856775494809,2.57605864461472,3.13623212033894,2.50377658830527
274,3.58460826099533,2.57390901346238,3.25538420973212,2.88744710344125,3.31860204294976,2.82609293261638,3.38764342260352,2.75518789056985
275,3.24828513682897,2.27229527410083,2.88077001098023,2.15513579970508,2.84471035582501,2.35220124549163,2.83418067135949,2.20172513932582
276,3.5056084774064,2.46114629432706,3.20429710310029,2.79329230596824,3.24189790622045,2.74938879588707,3.3150224705511,2.68256693851743
277,3.39634356470533,2.39809359234235,2.99011528912391,2.21913668411826,2.95197571918591,2.45946660885253,2.92085375263792,2.28839822060425
278,3.44750319057641,2.48122181272703,3.11386033196056,2.29047812970492,3.05440719352249,2.56189808318912,3.01839699684958,2.38594146481591
279,3.6134577271407,2.59722479395404,3.38740979676888,2.85660556722304,3.3627391600963,2.87023004976292,3.4382354480128,2.80577991597912
280,3.55290729895495,2.52503534819402,3.20616655139574,2.80160522346342,3.25395620465772,2.76144709432435,3.32011365344642,2.68765812141274
281,3.49197417572148,2.44972579839502,3.1075669649406,2.76696653014315,3.1861718252915,2.69366271495812,3.25349451355871,2.62103898152503
282,3.30188922339746,2.28946862938507,2.95968433522485,2.51660459075469,2.99236628930989,2.49985717897651,3.05437222900661,2.42191669697293
283,3.55136918361874,2.54473570432578,3.30493931533195,2.87715779789319,3.32859874241805,2.83608963208468,3.40727632262941,2.77482079059573
284,3.51625825386992,2.52097356115202,3.17085678860569,2.87543132636999,3.26949959685827,2.77699048652489,3.33937182350468,2.706916291471
285,3.48840210449813,2.45746446219291,3.12604368079408,2.76697401423069,3.19529115104313,2.70278204070975,3.26273661352923,2.63028108149555
286,3.27083134145785,2.28294523331584,3.0590219704015,2.28951996798816,2.98170633627419,2.48919722594082,2.99049873521166,2.35804320317799
287,3.7049591654394,2.66006363332674,3.34983080275478,3.00834666860075,3.42521713192237,2.93270802158899,3.4953165016946,2.86286096966093
288,3.43732435084135,2.4229088092072,3.14617267308444,2.70218548947454,3.168546837027,2.67603772669363,3.24040684729633,2.60795131526265
289,3.45837556555788,2.46148673599278,3.12696451202824,2.81440909118576,3.21692582744988,2.72441671711651,3.28691456762384,2.65445903559016
290,3.48731716278166,2.58638129852574,3.51902653914386,2.83754467781474,3.3665597968418,2.87405068650843,3.49451337449614,2.86205784246246
291,3.53809641827629,2.55231379923113,3.239420469241,2.78260531808278,3.25991412355261,2.76740501321924,3.32724065967873,2.69478512764505
292,3.60011924603521,2.57730831504512,3.29447001803337,2.92516935236971,3.35437523316966,2.86186612283628,3.42604745121838,2.7935919191847
293,3.46334619248081,2.45183868440586,3.15209327416351,2.69457106900861,3.18112374973191,2.68861463939853,3.2395599376029,2.60710440556922
294,3.51093961702788,2.49855094977258,3.18580177743189,2.75602078792761,3.22102193901674,2.72851282868336,3.28713904869659,2.65468351666291
295,3.56429975889342,2.54335399268738,3.2707198279653,2.86745311946718,3.31335530323543,2.82084619290205,3.38531423973308,2.7528587076994
296,3.54305547036882,2.55815504527943,3.2917166552243,2.86939585219921,3.32159031731318,2.8290812069798,3.39678401972859,2.76432848769491
297,3.55075648983404,2.53255486872261,3.23077380052057,2.70050351476582,3.23839009648825,2.74588098615487,3.28186642366003,2.64941089162636
298,3.50539752266759,2.465034383554,3.18411540751217,2.80147219336438,3.23661695662086,2.74410784628748,3.30902156645512,2.67656603442144
299,3.5951586742528,2.58254373867348,3.53126706893998,2.95729301229715,3.4474814299004,2.95497231956702,3.5605078066354,2.92805227460173
300,3.24717253111362,2.45990128078569,3.41678670134018,1.17159615938606,2.97828584683058,2.4857767364972,2.61041919637996,1.97796366434628
