"","simul_idx","up_dw","low_dw","up_dw_x1_to_xn","low_dw_x1_to_xn","up_dw_x1_to_xn_tails","low_dw_x1_to_xn_tails","up_t_test","low_t_test","up_anderson","low_anderson","up_cheby","low_cheby","up_emp_bern","low_emp_bern","up_hoeffding","low_hoeffding","up_PI_emp_bern","low_PI_emp_bern","up_PI_hedged","low_PI_hedged"
"11",11,0.58043044132151,0.459166927170908,0.580429623080632,0.459167265877301,0.593707387707281,0.459167265877301,0.556693194762303,0.483285936648554,0.574704917171531,0.463278242361343,0.629835563612411,0.389751820123724,0.59773626995217,0.442242861458687,0.574722848756548,0.465256282654309,0.576866998661554,0.457436357524785,0.57,0.47
"12",12,0.558740379165605,0.437387614875195,0.558739779054165,0.437388150794267,0.572017829908175,0.437388150794267,0.534785942812756,0.461303676026297,0.552756970919386,0.441332123778742,0.610096756941187,0.366461692901022,0.575853330881792,0.420236287957261,0.552778092470647,0.443311526368407,0.564744260036505,0.443892185380983,0.55,0.45
"13",13,0.578429741559936,0.457139236769139,0.578428961142363,0.457140475066618,0.59170803140303,0.457140475066618,0.554672993753989,0.48123998744805,0.572669886210654,0.46124220504355,0.62801119833869,0.387589763624094,0.595724414814578,0.440188566387461,0.572689773652139,0.4632232075499,0.575086599961831,0.455366589437408,0.57,0.47
"14",14,0.597963886147895,0.476906046142181,0.597963079436251,0.476906703626874,0.611241263011998,0.476906703626874,0.57442018446752,0.501150272488839,0.592497403306438,0.481069593573362,0.645765497279756,0.408715342873538,0.615418741072193,0.460151715884166,0.592518511529299,0.48305194542706,0.59616418636656,0.476763062705344,0.59,0.49
"15",15,0.540866730380293,0.419602137176497,0.540865390495438,0.419603816824957,0.554145101316983,0.419603816824957,0.5167493180392,0.443338051013842,0.534760125430935,0.423333015841974,0.59382997227889,0.347432154243699,0.557793692654586,0.402293676398455,0.53477696757764,0.425310401475401,0.542423937203566,0.422827070789556,0.53,0.43
"16",16,0.558559601758191,0.437219823089433,0.558558480278754,0.437220631545527,0.571836926683157,0.437220631545527,0.534599948566231,0.461137231581277,0.552582045094961,0.441160930306021,0.609937839387176,0.366275082326067,0.575660999875202,0.420076180272306,0.552601873124874,0.443135307022634,0.55525881026539,0.435816712485969,0.55,0.45
"17",17,0.586249857874301,0.465031937151638,0.586249670556973,0.465033383526611,0.5995290428138,0.465033383526611,0.562577981078878,0.489193174796578,0.580598773598256,0.469170153714035,0.63512120040545,0.39602699162931,0.603613778861407,0.448157377014048,0.580618860988848,0.471152294886608,0.583522392451973,0.464144168744914,0.58,0.48
"18",18,0.538914754069722,0.417657173939847,0.538914628795763,0.417657823538186,0.552192810577185,0.417657823538186,0.514776691663966,0.44137848688268,0.532793075971477,0.421362074382262,0.592049306682254,0.345357731108575,0.555816832358789,0.400338346187856,0.532810872324442,0.423344306222203,0.540996660845219,0.421386175625477,0.53,0.43
"19",19,0.590178116296979,0.469004557535525,0.590176913013805,0.469004903057289,0.603454687532038,0.469004903057289,0.56654585862826,0.493198506813093,0.584583985803322,0.473154713872606,0.638690757946896,0.400274306211293,0.607569516135527,0.452174849305826,0.584605465771796,0.475138899669557,0.591906921624564,0.472272124026976,0.58,0.48
"20",20,0.566647407154692,0.44530275065687,0.566646272945886,0.445304202331336,0.57992561439533,0.445304202331336,0.5427703369084,0.469297765566556,0.560747014563671,0.449321643072149,0.617294753006814,0.374928876870594,0.583834582351858,0.428233520123098,0.560767334288598,0.451300768186358,0.563862052489338,0.444399092875518,0.56,0.46
"21",21,0.540743502189583,0.419486955569463,0.54074325298177,0.419489209574473,0.554023797403672,0.419489209574473,0.516623642705714,0.44322236757555,0.534635651762121,0.423214089381172,0.593720697026088,0.347304803249661,0.55766477860574,0.402181231675524,0.534656288191752,0.425189722089512,0.537399124198979,0.418025370051426,0.53,0.43
"22",22,0.605886709281579,0.484975313928102,0.605885148109455,0.484977097991691,0.619165010475348,0.484977097991691,0.582434111340218,0.509265770334687,0.600562583444945,0.489134940599203,0.652961248208604,0.41733275343346,0.623399745314639,0.468300136360266,0.600583223888572,0.491116657786333,0.607278550815786,0.488156950073414,0.59,0.5
"23",23,0.566553821690798,0.445205751269918,0.56655280461238,0.445207845286577,0.579833116832966,0.445207845286577,0.542677529297125,0.469198141346045,0.560650180413834,0.449225705740043,0.617208146209336,0.374826825009459,0.583743984237042,0.428131686406128,0.560671118372705,0.451204552270465,0.564136683006311,0.444615122392153,0.56,0.46
"24",24,0.558682471513103,0.437334094823579,0.558680797581651,0.437334614394356,0.571958824708336,0.437334614394356,0.534728438769659,0.461248944140307,0.552698811925338,0.441278133774403,0.610046149524521,0.366402265093094,0.575794928287657,0.42018245462231,0.552721974506103,0.443255408403864,0.55535742478052,0.435850510595029,0.55,0.45
"25",25,0.540909848925074,0.419646434127237,0.540908881654476,0.41964742595183,0.554187594193296,0.41964742595183,0.516793746696627,0.443382013687685,0.534801103024824,0.423378516644575,0.593869990744964,0.347478793945537,0.557838272353249,0.402337488031063,0.534821163243276,0.425354597141036,0.542157852804573,0.422668073679503,0.53,0.43
"26",26,0.597950716643191,0.476901826143693,0.597948966841046,0.476902907776456,0.611227809724201,0.476902907776456,0.574406406851821,0.501145843240913,0.592489504383043,0.481061676415975,0.645757366360839,0.408705623926155,0.615401933330405,0.460150316762329,0.592509408097487,0.483042841995247,0.598554848256963,0.479458756370927,0.59,0.49
"27",27,0.570572417975337,0.449248180973348,0.570571091176471,0.449248601830858,0.58384900091105,0.449248601830858,0.546733471292155,0.473281706902194,0.564720714218179,0.453296036310211,0.620869735198903,0.379145145383793,0.587790972490065,0.432224205704284,0.564740872148294,0.455274306046055,0.571959376861525,0.452504602651549,0.56,0.46
"28",28,0.613612981367386,0.492870957228558,0.613612827833829,0.492873144493159,0.6268932553609,0.492873144493159,0.590248771289601,0.517203314592432,0.608435983234469,0.497009859020248,0.659974242814805,0.425763096285228,0.631174574252046,0.476277511629987,0.608459325992136,0.498992759889897,0.610520276226044,0.491759505580619,0.6,0.5
"29",29,0.619562137304642,0.49895655288488,0.619560261487117,0.498957692704804,0.632839188821017,0.498957692704804,0.596270787448689,0.52331324906769,0.614507455700896,0.503078950568465,0.665365563008928,0.432265845340463,0.637168093074485,0.482415943441894,0.614525301309309,0.50505873520707,0.620776579002148,0.502010952154675,0.61,0.51
"30",30,0.530983943006196,0.409799500437249,0.530983809788936,0.409800662422108,0.544262799189589,0.409800662422108,0.506796280065336,0.433425949024368,0.52482815088141,0.41339430390561,0.584826261247877,0.336960237859676,0.547827385926508,0.392394843163196,0.524844397595971,0.415377831493732,0.531910115961086,0.412585336991628,0.52,0.42
"31",31,0.521001059164286,0.39998612392213,0.52099969521716,0.399988053399127,0.534279768630822,0.399988053399127,0.496745954398559,0.423504829815526,0.514839408597955,0.403414077919467,0.57575467508641,0.326451976103868,0.537735180022604,0.382515604191481,0.514858675158162,0.405392109055922,0.522364247785879,0.403225668193307,0.51,0.41
"32",32,0.607722410671172,0.486859168371104,0.607720905293801,0.486860049095818,0.620999415098115,0.486860049095818,0.584291582991085,0.511158068747197,0.602439224309761,0.491018898993805,0.654631979211942,0.419338267590295,0.625245928419567,0.470203723318715,0.602458108920261,0.492991542818021,0.603601086473219,0.483865832188579,0.6,0.5
"33",33,0.540876151591694,0.419613982948846,0.540874589027404,0.419614489220699,0.554152596852512,0.419614489220699,0.516761716903579,0.44334778941105,0.534767143674773,0.423341294126612,0.593839994783425,0.347443834936799,0.557806953867472,0.402302552447157,0.534788036208434,0.425321470106195,0.537712809544194,0.41826730152193,0.53,0.43
"34",34,0.540805643505692,0.419536179583207,0.540805507035739,0.419537835957372,0.554085184077811,0.419537835957372,0.516692159525225,0.443266862340283,0.534691067406996,0.423269520925985,0.593771863418541,0.347364432528036,0.557741081795735,0.402217940069774,0.534712793983874,0.425246227881635,0.541676150076098,0.422131930355896,0.53,0.43
"35",35,0.580402024854163,0.459145467601795,0.580401007851621,0.459147475410385,0.59368115035431,0.459147475410385,0.556667035178225,0.483261507481746,0.574676497448817,0.463253582060589,0.629812871412396,0.389724915509144,0.597709549480604,0.442218993179367,0.574697554381105,0.465230988278866,0.577192113819764,0.457866781568277,0.57,0.47
"36",36,0.586199062404863,0.464974648555964,0.586198922526021,0.464975129002424,0.599476892869086,0.464975129002424,0.562523500023373,0.489139025884754,0.580545819378257,0.469114415776102,0.63507254314956,0.395969148917231,0.603559190146762,0.448103335761365,0.580564546005183,0.471097979902944,0.587275305618202,0.467735879479167,0.57,0.48
"37",37,0.594204898210291,0.473084912343051,0.594203897008434,0.473086612808191,0.607483638042556,0.473086612808191,0.570617707234997,0.497305863149739,0.588676455113739,0.477245151065807,0.642348863529449,0.404635029004606,0.611629855471194,0.456293714913542,0.588695068243487,0.479228502141248,0.591703194009383,0.472259071903772,0.58,0.48
"38",38,0.556765643913412,0.435427094618434,0.556764292156809,0.435427824062342,0.570042623885777,0.435427824062342,0.532791038122135,0.459323936986755,0.550770300144418,0.439350074451234,0.608304182117642,0.364357558185191,0.573853510484376,0.418261464624515,0.550790770605565,0.441324204503325,0.553792919889216,0.433991303907079,0.55,0.45
"39",39,0.513068504065771,0.392196511653548,0.513067213159325,0.392197962089762,0.526346593480161,0.392197962089762,0.488767895269273,0.415626693904886,0.506912741091188,0.39548699606569,0.568538513324606,0.318122848610844,0.529724732356721,0.374669856817437,0.506930577638199,0.39746401153596,0.51489393906574,0.395607271476394,0.5,0.4
"40",40,0.534986672144222,0.413768579183122,0.5349862632945,0.413768820206562,0.548263886147639,0.413768820206562,0.510825179956426,0.437440694203223,0.528848729751808,0.417420160444632,0.588474350314245,0.341198075332469,0.5518608738445,0.396405000315149,0.528866220130944,0.419399654028705,0.535926819431328,0.416179271854795,0.52,0.42
"41",41,0.522951691648627,0.401895279328561,0.522949475373428,0.401895630787774,0.53622725850906,0.401895630787774,0.498706926079414,0.425436649341426,0.516791413759488,0.405364876239848,0.577524422297111,0.328498690860577,0.539705600915068,0.384437974505772,0.51680507076154,0.407338504659301,0.520153146559039,0.400642235318825,0.51,0.41
"42",42,0.586239889538557,0.465014726904847,0.586238879713644,0.465015844601332,0.599517817894546,0.465015844601332,0.562564443063579,0.489179013462212,0.580589931521574,0.469155433242411,0.635108793445727,0.396012242363872,0.603600442885161,0.44814301364063,0.580605011314015,0.471138445211776,0.587383204479408,0.468065762315315,0.57,0.48
"43",43,0.55083482564953,0.429508534966623,0.550834294734723,0.429510071783609,0.564113798255824,0.429510071783609,0.526802237210783,0.453348863351712,0.544785818763915,0.433361768890112,0.602903504628291,0.358028946903567,0.567860260092741,0.412290840469755,0.544808833332367,0.435342267230128,0.551759612602146,0.432327277747572,0.54,0.44
"44",44,0.566559101014644,0.445216185753537,0.566558453757231,0.445217282770778,0.579837318968863,0.445217282770778,0.542682088674913,0.469209780437467,0.56065505909168,0.449230541578564,0.617215436646014,0.374835415424947,0.583746248837227,0.428145620275153,0.56067921760731,0.45121265150507,0.562948731948156,0.443122950439286,0.55,0.46
"45",45,0.544831222531331,0.423538967591653,0.544829334149854,0.423540992612584,0.558109546232532,0.423540992612584,0.520747682089737,0.447315594729774,0.538745542233671,0.427319910721468,0.597439411477832,0.351642232462864,0.56179880528847,0.40626447153104,0.538764921460875,0.429298355358635,0.541783801556038,0.422013416246281,0.53,0.43
"46",46,0.576477429457126,0.455181888734954,0.576476595796985,0.455183709476056,0.589756512825416,0.455183709476056,0.552699795681833,0.479266858417822,0.570695465214272,0.45926798969161,0.626239736596611,0.38549227722658,0.59375119436357,0.438215459736085,0.570716610100947,0.461250043998708,0.573309160110131,0.453594357156106,0.57,0.47
"47",47,0.597921263462377,0.476858890842523,0.59792068740475,0.476859207447134,0.61119841995367,0.476859207447134,0.574373236856093,0.501105586251724,0.592458089454838,0.481023644836248,0.645724574753276,0.408666428293604,0.615371060471921,0.460107762635897,0.592472694605028,0.483006128502789,0.594744671501317,0.475584806035398,0.59,0.49
"48",48,0.517084595866725,0.396134659865129,0.51708377541878,0.396135753241283,0.53036263534587,0.396135753241283,0.49280806226452,0.419608319710762,0.51092258898941,0.399496947918409,0.572190753599072,0.322335111082577,0.53378387455593,0.378632507419351,0.51094147403876,0.401474907936521,0.51411979689256,0.394442594181822,0.51,0.41
"49",49,0.550751820028385,0.429414224794169,0.550751224467223,0.429414940068085,0.564029563640497,0.429414940068085,0.526720631657929,0.453250491301871,0.544700711151448,0.433272862262396,0.602822203648031,0.357933799253735,0.567784089135656,0.412187033824145,0.54471884453102,0.435252278428781,0.550164922268183,0.430268729808426,0.54,0.44
"50",50,0.590150071204035,0.468991628691127,0.590149312131045,0.468993149840288,0.60342879291243,0.468993149840288,0.56651983982712,0.493182845213045,0.58456392329601,0.473136633891974,0.638672107052675,0.400252093967094,0.607540140210875,0.452162544829289,0.584584625571202,0.475118059468962,0.586769855608327,0.466878995796983,0.58,0.48
"51",51,0.529056959595477,0.407944507192342,0.529055942928042,0.407947253548277,0.542337201930299,0.407947253548277,0.50485306708303,0.431552825852441,0.522912811167704,0.411496120165154,0.583094290635065,0.334950702438926,0.54586145443674,0.390544438498732,0.522936229518855,0.413469663416616,0.530196978307215,0.41092168136913,0.52,0.42
"52",52,0.542863327264681,0.421562926741101,0.54286248472998,0.421563336101747,0.556140401119389,0.421563336101747,0.518764688449151,0.445317240986811,0.536757543821322,0.425326537524287,0.595638083795247,0.349540278396873,0.559820790383005,0.404261139052957,0.536774247769101,0.427307681666862,0.540267974940159,0.420827756460325,0.53,0.43
"53",53,0.536918487121615,0.415693588474104,0.536917261559223,0.415694151163381,0.550195286091729,0.415694151163381,0.512769706821173,0.439388377413581,0.530790316700611,0.419370733763087,0.590238454107203,0.343249863770007,0.553804377629559,0.398353706605195,0.530812325168497,0.421345759066257,0.538216206183086,0.41893161208833,0.53,0.43
"54",54,0.574538438652703,0.453225230236622,0.57453783368312,0.453226655791957,0.587817175723079,0.453226655791957,0.550744781020314,0.477289794946297,0.568728906611895,0.457300468413786,0.624473834223874,0.38340320103751,0.591803326476339,0.436231249490273,0.568750571034426,0.459284004932186,0.576369494466698,0.456582083638473,0.56,0.46
"55",55,0.552775470722017,0.43144891456551,0.552773907564904,0.431450908664565,0.566054041858689,0.431450908664565,0.528764712503788,0.455304050666986,0.546745949467625,0.435329349768273,0.60467281120747,0.360100486018778,0.569825097668873,0.414243665501901,0.546767664636507,0.437301098534267,0.549408822752551,0.429303338913822,0.54,0.44
"56",56,0.535042846662152,0.413832963759154,0.535041639116592,0.41383430469163,0.548320858337987,0.41383430469163,0.510876778361371,0.437511447566779,0.528907678711024,0.417480288721731,0.588529816495062,0.341262561865869,0.551906263471481,0.396481962456669,0.528927396015195,0.419460829912955,0.536046883290226,0.416593741046876,0.52,0.42
"57",57,0.558794815925203,0.437441171640739,0.558794060724785,0.437442629278889,0.572073449328582,0.437442629278889,0.534835427183827,0.461363551894835,0.552812468544992,0.441383936008558,0.610146067071787,0.366519598691607,0.575899447012723,0.420299532065939,0.552832772590451,0.443366206488211,0.562058591543671,0.441746156653946,0.55,0.45
"58",58,0.542949830586009,0.42166362341122,0.54294805237233,0.421664981646023,0.556227296705699,0.421664981646023,0.518852977326984,0.445417892295825,0.536850157445327,0.425423903596341,0.59572358636343,0.349640011305991,0.559905072173594,0.404365797449215,0.536868717862524,0.427402151760285,0.544040006043049,0.424647060604889,0.53,0.43
"59",59,0.566559304821668,0.445218866157507,0.56655793381595,0.445219826938453,0.579836548311328,0.445219826938453,0.542678634554325,0.469216223016669,0.560660924798597,0.449233732396231,0.617216781658522,0.374837000273824,0.583739586857367,0.428155270713627,0.560680711836616,0.451214145734377,0.569051017489167,0.448856883259612,0.56,0.46
"60",60,0.524966481842512,0.403891338441765,0.52496539683953,0.4038916336347,0.538243098312316,0.4038916336347,0.500734541542169,0.42745573727315,0.518808918052485,0.407383440533281,0.579363357096167,0.330627112330616,0.541735980442618,0.386454298372701,0.518828422458779,0.40936185635654,0.525195884418274,0.40572857224908,0.51,0.41
"61",61,0.538875356111732,0.417615914293192,0.538875065165706,0.41761669973323,0.552153475485549,0.41761669973323,0.514744199344485,0.44132853152352,0.532756179330129,0.421323873798819,0.592011962494386,0.345314244238952,0.555790000408414,0.40028273045959,0.532769648485122,0.423303082382883,0.539985693122077,0.420552233028801,0.53,0.43
"62",62,0.552783008918769,0.431450541821685,0.552782556534126,0.43145144708231,0.56606114343713,0.43145144708231,0.528767167465931,0.455311327313699,0.546752072200127,0.435327214617158,0.604677205242416,0.360105632776829,0.56982598975795,0.41425250502168,0.546772530440935,0.437305964338695,0.553771462800696,0.434344338358613,0.54,0.44
"63",63,0.534957180891661,0.413732593489651,0.534956622952233,0.413733225555233,0.548234813349816,0.413733225555233,0.510794682844062,0.43740586584147,0.528814606655355,0.417382349704213,0.588444735769236,0.341163645295011,0.551831780638367,0.396368768047165,0.528833557393886,0.419366991291646,0.531988330236195,0.412669938802524,0.52,0.43
"64",64,0.55277792857519,0.43144197324082,0.552777174787512,0.431442334177914,0.566054971444755,0.431442334177914,0.528763880312031,0.455300716785638,0.546745849239636,0.435320664643287,0.604670930132553,0.360098282708299,0.569825076360371,0.414239520737298,0.546765581599954,0.437299015497715,0.554050846904058,0.434604365932334,0.54,0.44
"65",65,0.550771465771613,0.42943283094805,0.550770703331599,0.429433882279469,0.564049502236478,0.429433882279469,0.526741714679384,0.453268266899742,0.544719276052864,0.433293032967709,0.602839757327643,0.357954342259735,0.567806244206342,0.412203737372784,0.544738273840682,0.435271707738443,0.546985099105943,0.426597133530447,0.54,0.44
"66",66,0.534834867509124,0.413634419388641,0.534834141582558,0.413635146967624,0.548112470604843,0.413635146967624,0.510673837328984,0.437303137958019,0.528704014081984,0.41728026786271,0.588343379755542,0.341045811702304,0.55170506257852,0.396271912708482,0.528721770694621,0.419255204592382,0.531563614349869,0.412215328107574,0.52,0.43
"67",67,0.546929968349411,0.425622960391518,0.546928314664438,0.425623379319501,0.560206195721807,0.425623379319501,0.522862111633741,0.449423574789702,0.54085534665357,0.429431424988758,0.599348926470419,0.353872334729035,0.563915325331098,0.408370361092345,0.540876126262841,0.431409560160602,0.550040446709877,0.430269237028633,0.54,0.44
"68",68,0.546886030018793,0.425572395725207,0.546884923379217,0.425572677537002,0.560162605431101,0.425572677537002,0.522822086018998,0.449368132222888,0.540809602007432,0.429382648381281,0.599305762588552,0.353821902354474,0.563880296878407,0.408309921363479,0.540828392172063,0.431361826069824,0.543734779441475,0.424299956960114,0.54,0.44
"69",69,0.580392145445555,0.459125965336912,0.580390758420808,0.459127414463368,0.593670163968263,0.459127414463368,0.556658313121903,0.483240503764444,0.574664541009991,0.463238432361589,0.629799537489768,0.389709106516454,0.597704808331137,0.44219400855521,0.574682691494293,0.465216125392053,0.577418196404103,0.457890543241738,0.57,0.47
"70",70,0.488977997436659,0.368721910694455,0.488976403574393,0.368722607351394,0.502254687717539,0.368722607351394,0.464572648321046,0.391870699265267,0.48293867620184,0.371517920883004,0.546643070003252,0.293007270767643,0.505387108694998,0.351056238891315,0.482954956844276,0.373488390742037,0.486450390490259,0.368083049600552,0.48,0.38
"71",71,0.582287698771765,0.461042574223769,0.582286222309467,0.461043747085994,0.595565197599769,0.461043747085994,0.558579279378759,0.485167201286195,0.576583619378581,0.465162319618252,0.631525061698696,0.391755801698318,0.599623916888799,0.444122563776156,0.576606523383597,0.467139957281358,0.58410714541459,0.464492558733936,0.57,0.47
"72",72,0.532915127732938,0.411725421801033,0.532912881922861,0.411725637701769,0.546190468313814,0.411725637701769,0.50873887020869,0.43537468386405,0.526774945342118,0.41534716544391,0.586591521692994,0.339010001907732,0.549767984363384,0.394345569709356,0.52679006008749,0.41732349398525,0.53392516085571,0.414481313526827,0.52,0.42
"73",73,0.5607189481778,0.439368714466673,0.560717005990765,0.439369844445845,0.573995919042153,0.439369844445845,0.536786759935141,0.463302157576265,0.554756520319758,0.443331080674096,0.611899620015671,0.368579710877864,0.577854905043168,0.422234012468237,0.554777741806823,0.445311175704583,0.557680889212869,0.438080750162544,0.55,0.45
"74",74,0.59033902209946,0.469167669017174,0.590337965776899,0.46916914324056,0.603617378451909,0.46916914324056,0.566707244157547,0.493363804708401,0.584748925767629,0.473319016641189,0.638836936925599,0.40044840509984,0.607729633533025,0.452341415332924,0.584768807484094,0.475302241381854,0.591086543515084,0.471734898213121,0.58,0.48
"75",75,0.558619548047852,0.437260903415967,0.558617875382303,0.437262831797189,0.571897947205596,0.437262831797189,0.534664039230505,0.46117573965946,0.552633377210909,0.441206210308426,0.609984102686317,0.366329406029335,0.575733382731592,0.420106396158373,0.552653172496102,0.443186606393863,0.554654392855539,0.43502744131445,0.55,0.45
"76",76,0.526857612767857,0.405753239312059,0.526857356665254,0.405754891344172,0.54013702740543,0.405754891344172,0.502641317817022,0.429334683831304,0.520701269763972,0.409278179303269,0.581082968855449,0.332618993544871,0.54365177728156,0.388324224366765,0.520721283875283,0.411254717773043,0.526668956451993,0.407011204609755,0.51,0.42
"77",77,0.582239851853294,0.461004680616987,0.582237689583006,0.461005224410161,0.595515754955639,0.461005224410161,0.558524091366294,0.485135788713827,0.576541800555239,0.465123565898527,0.631486233674293,0.39170972718857,0.599561022442112,0.444098857638009,0.57656322309118,0.467096656988941,0.583190862808833,0.463745572979129,0.57,0.47
"78",78,0.574485602155842,0.453169633261052,0.574485169670058,0.453170240385356,0.587763358479543,0.453170240385356,0.550691541400609,0.477233471063061,0.568674584203778,0.457249401927373,0.624424617155874,0.383345002906547,0.591751086572052,0.436173925891619,0.568695789282955,0.459229223180715,0.575536320225815,0.45548384742745,0.56,0.46
"79",79,0.560755463407436,0.439414055715644,0.560754783013347,0.439414128125579,0.574032115540736,0.439414128125579,0.536823904393713,0.463347768159953,0.554792768970823,0.443375228738101,0.611936916731284,0.368623546556623,0.577889305340705,0.42228236721296,0.554819119327952,0.445352553225713,0.562224294606998,0.442705881155793,0.55,0.45
"80",80,0.556806480547989,0.435465139455609,0.556805829935727,0.435466106228666,0.570084506115653,0.435466106228666,0.532828380719618,0.459367188136656,0.550809576197415,0.439382473916243,0.608340538269768,0.364400215510893,0.573888937917707,0.418306630938567,0.550831067479257,0.441364501377017,0.558889135814214,0.439284943024668,0.55,0.45
"81",81,0.540856715491336,0.419598711401332,0.540856117719719,0.419599945796639,0.554135182316914,0.419599945796639,0.516740915565255,0.443332855786805,0.534748730365109,0.42332800729983,0.59382381599392,0.347424979449276,0.557784250602101,0.402289520749959,0.53477016872715,0.42530360262491,0.542239413552935,0.422743424889324,0.53,0.43
"82",82,0.596132676364153,0.475048582049996,0.596132169462387,0.475049698873092,0.609411063419522,0.475049698873092,0.572575994088959,0.499272901323451,0.590637646040622,0.479212997455384,0.644103112883229,0.406729137521094,0.613585305722773,0.458263589689636,0.590657730757324,0.481191164655085,0.593501830769904,0.474133007957834,0.59,0.49
"83",83,0.560673306608541,0.439321175165286,0.560670826552409,0.439322507290437,0.573950032991172,0.439322507290437,0.536736396355251,0.463258718034525,0.55470994870202,0.443284144748903,0.611857343628436,0.368530023420363,0.577802297145431,0.422192817244345,0.554730840246007,0.445264274143768,0.557533499530029,0.43808011268394,0.55,0.45
"84",84,0.572421219972955,0.451123142786833,0.572418982918728,0.451126206171649,0.585700702045252,0.451126206171649,0.548606260529811,0.475168296863674,0.56659335996971,0.455180014839063,0.622559714463481,0.381140832000719,0.589659288440584,0.434115268952901,0.566620561747862,0.457153995645623,0.575238740623382,0.454895393876662,0.56,0.46
"85",85,0.527048319701814,0.4059370690071,0.527046826173972,0.40593856773767,0.540326274417823,0.40593856773767,0.502837738216053,0.4295169143199,0.520888210797209,0.409465304367841,0.581254927025751,0.332818261734987,0.543852797116434,0.388501855419518,0.520910609319096,0.411444043216857,0.529335863988808,0.41005477541693,0.52,0.42
"86",86,0.552797588681074,0.431472069195816,0.552796434856811,0.431472893666653,0.566074954159238,0.431472893666653,0.528786119526278,0.455328827214162,0.546769268751929,0.43534866987453,0.604693664059236,0.36012491117649,0.569845412513038,0.414269534227402,0.54679075642134,0.4373241903191,0.549888049023825,0.430108140769901,0.54,0.44
