"","simul_idx","up_dw","low_dw","t_dw","up_dw_x1_to_xn","low_dw_x1_to_xn","t_dw_x1_to_xn","up_dw_x1_to_xn_tails","low_dw_x1_to_xn_tails","t_dw_x1_to_xn_tails","up_t_test","low_t_test","t_t_test"
"1",1,1.56416784023326,-1.32848590497624,0.877722978591919,1.56416784023326,-2.90851595867377,0.0852603912353516,0.622662083853232,-3.48709899417722,0.0852603912353516,0.948762527950557,-1.08242298168366,0.0012814998626709
"2",2,1.61291194436129,-1.16754380347085,1.06359553337097,1.61291194436129,-3.14590046296008,0.127358913421631,0.50177719955018,-3.65615837325759,0.127358913421631,1.12292463350903,-1.09146026063078,0.00142073631286621
"3",3,1.12709607999326,-1.63724807632961,0.730298757553101,2.67116825852134,-1.63724807632961,0.0871829986572266,2.45758222489835,-3.43294820863197,0.0871829986572266,0.935334343419037,-1.10405224692899,0.00113701820373535
"4",4,1.75741875318471,-0.98546817044181,1.54600262641907,4.40214102249499,-0.426658733661038,0.0890648365020752,4.36722104366187,-3.81791923132605,0.0890648365020752,2.1526411824973,-0.130049495541003,0.0014040470123291
"5",5,1.78182918731144,-0.891991665412552,1.39832162857056,3.79189324907434,-0.463975742017056,0.0987110137939453,3.91889799456528,-3.61369952736538,0.0987110137939453,2.23083899181849,0.143375405003523,0.00113058090209961
"6",6,1.35718388287543,-1.37952208396117,0.681572675704956,1.35718388287543,-1.67008311363124,0.139951229095459,1.97834718773837,-2.886872395856,0.139951229095459,0.746536783911065,-0.753933673973893,0.00303411483764648
"7",7,1.27796811220434,-1.32193432018041,0.776998996734619,1.27796811220434,-1.43118707742652,0.135080575942993,2.26223347699554,-2.71225830335572,0.135080575942993,0.795940790473303,-0.542562460348518,0.00113034248352051
"8",8,1.111842858871,-1.38997512622922,0.167342901229858,1.111842858871,-1.38997512622922,0.123852491378784,1.97590080874469,-3.52848626949561,0.123852491378784,0.349017104681074,-0.945735806581521,0.00136590003967285
"9",9,1.83207586438852,-1.01151349374746,1.39239478111267,2.90169520498457,-4.49718083548045,0.12437891960144,-0.871510938983398,-4.82982764283908,0.12437891960144,1.69795557747837,-1.45197987224839,0.00127077102661133
"10",10,0.840613636159359,-1.51930135213447,0.168888092041016,0.840613636159359,-1.51930135213447,0.125372171401978,1.64043193966716,-3.57965958251036,0.125372171401978,0.0309587230452601,-1.13477755771322,0.00175118446350098
